candidate_idx,zipcode,size,capacity_add,u5_add,latitude,longitude
32358,10977,large,400,200,41.1117251650833,-74.04254340063711
32365,10977,large,400,200,41.10720720613753,-74.03961632453723
32366,10977,large,400,200,41.11962636424862,-74.05258162017498
32374,10977,large,400,200,41.12059782245629,-74.04443654954005
32377,10977,large,400,200,41.1231952063579,-74.04502685729518
32383,10977,large,400,200,41.112495324078246,-74.05602291790672
32385,10977,large,400,200,41.112665109827454,-74.03861392390473
32388,10977,large,400,200,41.111572117523885,-74.04773792355591
32391,10977,large,400,200,41.10642322491133,-74.05220864764759
32396,10977,large,400,200,41.117664497278405,-74.05385280774338
32399,10977,large,400,200,41.10714375308425,-74.04810242338351
32538,10980,large,400,200,41.23874430774041,-73.99875486529068
32563,10980,large,400,200,41.22097048032627,-73.9968845157875
32816,10983,medium,200,100,41.021004620199065,-73.9550644362306
32918,10984,large,400,200,41.20449691146154,-74.01212485353271
33027,10985,small,100,50,41.56556181627126,-74.32136696672073
33183,10986,small,100,50,41.26405189188638,-73.99706302625411
33269,10987,medium,200,100,41.18322533373559,-74.22188858160501
33397,10988,small,100,50,41.29454971580765,-74.5557451367961
33453,10989,small,100,50,41.12456028041271,-73.93993484870542
33595,10990,large,400,200,41.27389648710758,-74.36566872472905
33685,10992,large,400,200,41.41553945391384,-74.15436759582933
33932,10996,large,400,200,41.39124487344899,-73.98363439495103
33936,10996,large,400,200,41.40416492253801,-73.98258580385108
34136,10998,large,400,200,41.3147354565042,-74.55622525251952
34216,11001,large,400,200,40.72590921731452,-73.70727923551063
34224,11001,large,400,200,40.72614716406352,-73.70564057993514
34239,11001,large,400,200,40.72945225026597,-73.71558883529539
34415,11003,large,400,200,40.70373410343386,-73.70542400566336
34417,11003,large,400,200,40.69844207281661,-73.70239641315764
34428,11003,large,400,200,40.69487638553352,-73.71485324696967
34444,11003,large,400,200,40.7034921918638,-73.71281337692132
34458,11003,large,400,200,40.70378059271967,-73.71443273229382
34492,11003,large,400,200,40.68813229544615,-73.7146575918008
34499,11003,large,400,200,40.702002718903465,-73.70100388364477
34549,11004,large,400,200,40.74011750492436,-73.70461626267851
34558,11004,large,400,200,40.747088996377656,-73.70151203665424
34598,11004,large,400,200,40.7399737204346,-73.70287237018172
34700,11010,large,400,200,40.69912160422224,-73.6664432482065
34718,11010,large,400,200,40.69904658595525,-73.67449744068473
34735,11010,large,400,200,40.69144007005042,-73.66845620840536
34755,11010,large,400,200,40.70908827556277,-73.67221986035885
34794,11010,large,400,200,40.69124756691787,-73.66988253724948
34895,11020,small,100,50,40.77686853108772,-73.72481657575155
34908,11021,large,400,200,40.78278248879791,-73.72713536467431
34951,11021,large,400,200,40.79048978155775,-73.73131068790322
35120,11023,medium,200,100,40.79881723728062,-73.73224120665283
35162,11023,large,400,200,40.80864168493258,-73.72485193699856
35233,11024,large,400,200,40.815057691717904,-73.73641080347642
35501,11030,large,400,200,40.79477155887863,-73.67937557233535
35604,11040,large,400,200,40.726015217876295,-73.68179641801063
35645,11040,large,400,200,40.720100581756526,-73.68324251818218
35875,11050,large,400,200,40.82718648587285,-73.69200846440408
36400,11096,large,400,200,40.61998969802591,-73.75608186111623
36464,11096,large,400,200,40.61264202007145,-73.74614371720557
36514,11101,large,400,200,40.73614904384326,-73.93296080515012
36548,11101,large,400,200,40.748327887719455,-73.9444645337172
36551,11101,large,400,200,40.737238507606776,-73.94442535318696
36553,11101,large,400,200,40.74069038530922,-73.93026268043836
36565,11101,large,400,200,40.748958523347774,-73.94350253393787
36588,11101,large,400,200,40.75444376019041,-73.93051287526715
36608,11102,large,400,200,40.78058075241998,-73.92163708934591
36609,11102,large,400,200,40.7756181802513,-73.92480433039853
36651,11102,large,400,200,40.766056354909146,-73.92976381834838
36652,11102,large,400,200,40.7791074812021,-73.92075067825822
36721,11103,large,400,200,40.75703114157554,-73.90590350884823
36743,11103,large,400,200,40.770053729105406,-73.92008399127485
36763,11103,large,400,200,40.76332749892377,-73.92033852402736
36784,11103,large,400,200,40.768665586848094,-73.91651474407911
36785,11103,large,400,200,40.77184648303457,-73.90671606120438
36800,11104,large,400,200,40.75110697772416,-73.91748939621316
36816,11104,large,400,200,40.73790855460757,-73.92683986106965
36837,11104,large,400,200,40.74321918949079,-73.92149667061004
36859,11104,large,400,200,40.73795602846169,-73.91452263196817
36882,11104,large,400,200,40.73944715070928,-73.91776060634471
36900,11105,large,400,200,40.76982425966144,-73.90603928768566
36915,11105,large,400,200,40.76968022291534,-73.91910278054678
36929,11105,large,400,200,40.78582257580291,-73.91244121994218
36942,11105,large,400,200,40.77501496563925,-73.91736621890307
36951,11105,large,400,200,40.77206420567101,-73.90678302547268
36960,11105,large,400,200,40.78048581570218,-73.9018052914276
36979,11105,large,400,200,40.774350727274246,-73.9119531903133
37014,11106,large,400,200,40.75495093583392,-73.93868071162451
37015,11106,large,400,200,40.764841195103706,-73.92590294574899
37024,11106,large,400,200,40.758394555405495,-73.93884861117002
37086,11106,large,400,200,40.75681270051611,-73.92977423587483
37087,11106,large,400,200,40.75579601284035,-73.92134211386646
37088,11106,large,400,200,40.76709990541492,-73.92716984204536
37131,11109,large,400,200,40.74128087588163,-73.95748424075808
37159,11109,large,400,200,40.75232999324322,-73.95404359158873
37197,11109,large,400,200,40.750892848341024,-73.96711051543971
37304,11201,large,400,200,40.68869978979715,-73.98348834471132
37313,11201,large,400,200,40.69182984596933,-73.99337579738456
37318,11201,large,400,200,40.69307831471683,-73.99691673482769
37319,11201,large,400,200,40.69539933033133,-73.9846447745407
37321,11201,large,400,200,40.68865306902766,-73.98792016947154
37326,11201,large,400,200,40.702417780653455,-73.98973474125403
37334,11201,large,400,200,40.68578763028961,-73.9876620204139
37338,11201,large,400,200,40.69019928915175,-73.98363167513365
37344,11201,large,400,200,40.68721268061767,-73.98068376066506
37352,11201,large,400,200,40.68798800818288,-74.00005780117758
37359,11201,large,400,200,40.70338936906331,-73.98631081483337
37365,11201,large,400,200,40.696000435867006,-73.9892204385422
37372,11201,large,400,200,40.69344463454648,-73.98728666383505
37381,11201,large,400,200,40.68754430825718,-73.98955724594269
37392,11201,large,400,200,40.69782141944497,-73.9937190787048
37397,11201,large,400,200,40.684722979596586,-73.99170138356779
37517,11203,large,400,200,40.64137598172067,-73.94188787720135
37518,11203,large,400,200,40.65610183630109,-73.94445226450836
37519,11203,large,400,200,40.64317190222037,-73.94023237072271
37520,11203,large,400,200,40.645041023122815,-73.93707552842552
37535,11203,large,400,200,40.660100950743065,-73.93178511643653
37536,11203,large,400,200,40.6494543746345,-73.94383474884833
37538,11203,large,400,200,40.64849941235999,-73.93639936326436
37539,11203,large,400,200,40.65759413778208,-73.93302879805026
37562,11203,large,400,200,40.65474866227274,-73.93084529578059
37563,11203,large,400,200,40.65497692938619,-73.93915625388975
37568,11203,large,400,200,40.64774717568962,-73.93381856961363
37569,11203,large,400,200,40.65810978024268,-73.94404792197501
37604,11204,large,400,200,40.62039693873678,-73.98581051058832
37605,11204,large,400,200,40.61207641238392,-73.99464572455305
37606,11204,large,400,200,40.62542464696277,-73.99558193134688
37611,11204,large,400,200,40.62169358873084,-73.97592636607722
37612,11204,large,400,200,40.61471316334744,-73.9756355475566
37614,11204,large,400,200,40.61508740380759,-73.98381254959271
37615,11204,large,400,200,40.61684140275002,-73.99120141856034
37624,11204,large,400,200,40.62539936404623,-73.98747134418615
37625,11204,large,400,200,40.610639581394,-73.98070899110033
37635,11204,large,400,200,40.6204323027056,-73.97563498058102
37638,11204,large,400,200,40.61871215517348,-73.97768345821912
37639,11204,large,400,200,40.62783634856976,-73.9878500472671
37640,11204,large,400,200,40.62774328724666,-73.99129336389248
37649,11204,large,400,200,40.62006287415077,-73.97681545907072
37651,11204,large,400,200,40.619665176498685,-73.98375902281865
37653,11204,large,400,200,40.61724300006859,-73.98294219987186
37660,11204,large,400,200,40.61927028922248,-73.98221966153332
37666,11204,large,400,200,40.619029200464176,-73.98052264138661
37668,11204,large,400,200,40.60974475714785,-73.98760931307949
37670,11204,large,400,200,40.60884096870063,-73.97780819816232
37689,11204,large,400,200,40.61960618366629,-73.99352088694144
37691,11204,large,400,200,40.61471057248537,-73.97891847011776
37706,11205,large,400,200,40.689256773679205,-73.97287906194966
37714,11205,large,400,200,40.70167846432781,-73.97044156439277
37717,11205,large,400,200,40.6843860103647,-73.96881190383915
37723,11205,large,400,200,40.69206770924643,-73.96762874403117
37730,11205,large,400,200,40.68403904367185,-73.97249267607563
37736,11205,large,400,200,40.69343464561704,-73.97621824761659
37739,11205,large,400,200,40.698334919847234,-73.96057978752484
37743,11205,large,400,200,40.694371646149285,-73.96531785173384
37748,11205,large,400,200,40.696909337599095,-73.97162604441569
37756,11205,large,400,200,40.691247072544776,-73.96005081419115
37761,11205,large,400,200,40.68536073059383,-73.958211886765
37766,11205,large,400,200,40.70167582307123,-73.96851248958384
37772,11205,large,400,200,40.69445712569555,-73.96691607269734
37778,11205,large,400,200,40.70081933889841,-73.9600343306775
37784,11205,large,400,200,40.690438563598136,-73.96905447409682
37792,11205,large,400,200,40.69109508634856,-73.96305959784641
37805,11206,large,400,200,40.70039308726562,-73.94083762364298
37822,11206,large,400,200,40.70000878217994,-73.9367244306822
37823,11206,large,400,200,40.70614623969596,-73.9368376490913
37838,11206,large,400,200,40.699367084510826,-73.94105777737869
37846,11206,large,400,200,40.69324020509586,-73.93675554113669
37847,11206,large,400,200,40.69251650169837,-73.95195702812579
37859,11206,large,400,200,40.70080698001314,-73.95007919021752
37860,11206,large,400,200,40.69178345487073,-73.93385646667842
37861,11206,large,400,200,40.698382082466416,-73.93646249530077
37862,11206,large,400,200,40.70512658073691,-73.93679218887733
37863,11206,large,400,200,40.7016683674268,-73.93804976894296
37864,11206,large,400,200,40.70732908574314,-73.95085187537418
37865,11206,large,400,200,40.71006220396356,-73.93614200587373
37868,11206,large,400,200,40.70048260310172,-73.93488274281864
37871,11206,large,400,200,40.6976132416907,-73.93799869003676
37877,11206,large,400,200,40.70210223720925,-73.95183152649923
37885,11206,large,400,200,40.70900797971689,-73.9378265324114
37889,11206,large,400,200,40.71043172899124,-73.93449024104572
37890,11206,large,400,200,40.70245247452764,-73.94650155742862
37891,11206,large,400,200,40.70603080741929,-73.94256422818597
37895,11206,large,400,200,40.69358352370627,-73.939001642927
37897,11206,large,400,200,40.6985710777664,-73.94243890241944
37910,11207,large,400,200,40.67211564595048,-73.89205454758701
37911,11207,large,400,200,40.66747616373787,-73.9022394211586
37912,11207,large,400,200,40.67159152169046,-73.89109269030743
37915,11207,large,400,200,40.67674806306316,-73.89544904871767
37916,11207,large,400,200,40.67572055418109,-73.89689295352755
37926,11207,large,400,200,40.6800019309284,-73.90198248659269
37931,11207,large,400,200,40.66464324557779,-73.90132349414361
37937,11207,large,400,200,40.67338686011143,-73.89818900322997
37949,11207,large,400,200,40.67573304732917,-73.89534387095938
37956,11207,large,400,200,40.67257974928972,-73.89563767078282
37961,11207,large,400,200,40.66898881333757,-73.90022182052174
37965,11207,large,400,200,40.66302026666132,-73.89126784019294
37980,11207,large,400,200,40.67917271670123,-73.89057264028402
37983,11207,large,400,200,40.67147522275044,-73.90237030026577
37987,11207,large,400,200,40.67434468784939,-73.90341374055606
37989,11207,large,400,200,40.67967885710744,-73.89905633960662
37990,11207,large,400,200,40.675885656914886,-73.90274863167807
37991,11207,large,400,200,40.677612563672575,-73.9006039855017
38008,11208,large,400,200,40.67621602172999,-73.86710557863661
38011,11208,large,400,200,40.66856802080284,-73.86950800818227
38014,11208,large,400,200,40.67556419583654,-73.86496917791396
38025,11208,large,400,200,40.67172510509904,-73.87142070433246
38027,11208,large,400,200,40.67740719583401,-73.86859768828002
38042,11208,large,400,200,40.67834117809301,-73.86630135039093
38043,11208,large,400,200,40.67235994740241,-73.87388297151566
38063,11208,large,400,200,40.68486770235469,-73.86691876991145
38064,11208,large,400,200,40.68027389966132,-73.86479737843767
38065,11208,large,400,200,40.66772776316968,-73.87035708719465
38073,11208,large,400,200,40.66656038923246,-73.87359511664235
38075,11208,large,400,200,40.67755545432696,-73.8786256487784
38076,11208,large,400,200,40.67230039183424,-73.88003242842632
38077,11208,large,400,200,40.67771169798649,-73.87189478455223
38078,11208,large,400,200,40.67588302130881,-73.87325436192653
38079,11208,large,400,200,40.67424944388957,-73.87474785724837
38082,11208,large,400,200,40.67663404425514,-73.87786610826437
38083,11208,large,400,200,40.68199305958211,-73.87983350763281
38084,11208,large,400,200,40.67758677933739,-73.8800494741077
38086,11208,large,400,200,40.6680018845596,-73.87760431373717
38087,11208,large,400,200,40.68085188793866,-73.88104992735215
38089,11208,large,400,200,40.67458415472041,-73.88129731729242
38091,11208,large,400,200,40.6834025127468,-73.8718956402927
38092,11208,large,400,200,40.66930239643144,-73.87369662560683
38094,11208,large,400,200,40.67180093756821,-73.86428628389116
38109,11209,large,400,200,40.63198064335618,-74.02605499347756
38110,11209,large,400,200,40.61922666237867,-74.02949820995839
38113,11209,large,400,200,40.62853805644174,-74.02972781486412
38116,11209,large,400,200,40.6248234818631,-74.02803920769547
38118,11209,large,400,200,40.62518162504552,-74.02236838041566
38150,11209,large,400,200,40.61809949436884,-74.0354086094404
38160,11209,large,400,200,40.631378698388566,-74.03614300175133
38161,11209,large,400,200,40.63498903784973,-74.02174976704481
38162,11209,large,400,200,40.61734583962863,-74.0282056216544
38163,11209,large,400,200,40.619764938661326,-74.03274152642453
38164,11209,large,400,200,40.61884392794474,-74.03653356136007
38166,11209,large,400,200,40.62812494892889,-74.02663023107408
38168,11209,large,400,200,40.62691758161452,-74.02632785157091
38210,11210,large,400,200,40.63454927036818,-73.9376384361361
38211,11210,large,400,200,40.62374663673239,-73.93944330537461
38212,11210,large,400,200,40.63798245469498,-73.94344754093295
38214,11210,large,400,200,40.62553404486789,-73.95325522570583
38262,11210,large,400,200,40.6308425841873,-73.95115383249075
38265,11210,large,400,200,40.6281578679297,-73.94773623823937
38280,11210,large,400,200,40.62244563755434,-73.9415155932766
38281,11210,large,400,200,40.62227408923411,-73.94742009783916
38283,11210,large,400,200,40.626227160105216,-73.95404970576205
38284,11210,large,400,200,40.624687658714,-73.94222275867524
38286,11210,large,400,200,40.62704110021154,-73.94364282409109
38300,11211,large,400,200,40.70996741699978,-73.94893490287939
38306,11211,large,400,200,40.71855409312126,-73.95237884205183
38315,11211,large,400,200,40.703892828674505,-73.94816895632269
38317,11211,large,400,200,40.70266870152342,-73.95520130460324
38322,11211,large,400,200,40.709377814037445,-73.94986268426632
38330,11211,large,400,200,40.71902208659885,-73.94941684961165
38334,11211,large,400,200,40.712689734809175,-73.96578091252391
38342,11211,large,400,200,40.700114307728775,-73.94822148460962
38348,11211,large,400,200,40.7173526020878,-73.96424441137727
38358,11211,large,400,200,40.712468072624205,-73.94723886520823
38364,11211,large,400,200,40.7184285334657,-73.96036340376376
38373,11211,large,400,200,40.71370883025544,-73.95324600315753
38379,11211,large,400,200,40.708578974535314,-73.95601994295728
38385,11211,large,400,200,40.70961950490034,-73.95676723045673
38396,11211,large,400,200,40.7089824647695,-73.94632593200839
38420,11212,large,400,200,40.66640878478862,-73.9158638336353
38423,11212,large,400,200,40.66206889511163,-73.91920176841822
38433,11212,large,400,200,40.65378419765701,-73.9094376180106
38434,11212,large,400,200,40.65343297315519,-73.919763719467
38439,11212,large,400,200,40.654650252436966,-73.92115123265808
38444,11212,large,400,200,40.6551166251956,-73.90803810418069
38445,11212,large,400,200,40.65252714197821,-73.9137296710121
38446,11212,large,400,200,40.662541917762745,-73.92066850990483
38454,11212,large,400,200,40.6540904361345,-73.92305010467997
38457,11212,large,400,200,40.66001443603761,-73.92364882638982
38461,11212,large,400,200,40.65886240729913,-73.91098367133787
38483,11212,large,400,200,40.66667036022089,-73.90523011215072
38485,11212,large,400,200,40.672458345824886,-73.91432577502586
38491,11212,large,400,200,40.6590071723866,-73.90738826995141
38495,11212,large,400,200,40.66917580926121,-73.92229308010276
38496,11212,large,400,200,40.65270602701756,-73.91627324861591
38497,11212,large,400,200,40.66033018711404,-73.90873091075849
38500,11213,large,400,200,40.66068642266436,-73.94572334147851
38506,11213,large,400,200,40.66759274207703,-73.9402007483829
38514,11213,large,400,200,40.667756291488445,-73.93680602688843
38518,11213,large,400,200,40.66875754553482,-73.93038797178909
38522,11213,large,400,200,40.664021898405686,-73.93341990832091
38530,11213,large,400,200,40.67767779126172,-73.94214396444201
38534,11213,large,400,200,40.66819360688952,-73.9314911102629
38543,11213,large,400,200,40.6766069927852,-73.94608494321959
38547,11213,large,400,200,40.66297238438685,-73.9344929182219
38558,11213,large,400,200,40.6765593842955,-73.93610975068545
38574,11213,large,400,200,40.66641472787144,-73.93809559494697
38579,11213,large,400,200,40.67860049715898,-73.93297928238206
38585,11213,large,400,200,40.67626099222713,-73.94382275029612
38588,11213,large,400,200,40.667350787411,-73.93548159194707
38593,11213,large,400,200,40.67870438505768,-73.93467427661191
38608,11214,large,400,200,40.600211612920766,-73.99159368168519
38609,11214,large,400,200,40.598786071163296,-74.00205957829147
38610,11214,large,400,200,40.59718806186175,-74.00647235987147
38613,11214,large,400,200,40.599718144,-73.98743581616567
38614,11214,large,400,200,40.60815436493439,-73.99819378245562
38618,11214,large,400,200,40.6055623758022,-74.00408581585909
38632,11214,large,400,200,40.60230085798888,-73.99321826530316
38633,11214,large,400,200,40.61061095526309,-73.99589474540102
38634,11214,large,400,200,40.61152951579453,-73.99011697583133
38636,11214,large,400,200,40.59590403828614,-74.00084675771983
38653,11214,large,400,200,40.59798009826904,-73.9977113016172
38654,11214,large,400,200,40.591802960331584,-73.99622765695774
38656,11214,large,400,200,40.59726604772448,-73.99437353416823
38658,11214,large,400,200,40.59504025334708,-73.99072749510059
38659,11214,large,400,200,40.59619563966555,-73.99535072576954
38681,11214,large,400,200,40.60417082981933,-73.98909293320465
38711,11215,large,400,200,40.66969275398316,-73.97566883051776
38713,11215,large,400,200,40.67515482412622,-73.97701172738975
38722,11215,large,400,200,40.66040588810102,-73.97462213663408
38733,11215,large,400,200,40.65760119621064,-73.98749691951475
38737,11215,large,400,200,40.669678658749866,-73.9741535864901
38738,11215,large,400,200,40.66561654056578,-73.98236715433643
38741,11215,large,400,200,40.67206910221409,-73.98283205137373
38743,11215,large,400,200,40.6726129642616,-73.97556639879461
38744,11215,large,400,200,40.672640677580446,-73.98861730190757
38745,11215,large,400,200,40.67284046466581,-73.98165976162531
38765,11215,large,400,200,40.67401335838361,-73.9761683787724
38766,11215,large,400,200,40.67264740773791,-73.97802309816149
38768,11215,large,400,200,40.67612170973423,-73.97364459793826
38769,11215,large,400,200,40.664985622101625,-73.98062491282772
38770,11215,large,400,200,40.67532417349017,-73.99134126011484
38771,11215,large,400,200,40.65796881849266,-73.99230326139707
38790,11215,large,400,200,40.66007865480438,-73.9757685359182
38792,11215,large,400,200,40.67348133543319,-73.99165682056265
38803,11216,large,400,200,40.67338498489145,-73.95915677025509
38816,11216,large,400,200,40.689390485486186,-73.95230003013953
38827,11216,large,400,200,40.67076390486029,-73.94808944011095
38841,11216,large,400,200,40.67010389691698,-73.94193388064951
38850,11216,large,400,200,40.687745441710256,-73.9551943962764
38859,11216,large,400,200,40.67323243695184,-73.94472817864775
38862,11216,large,400,200,40.67838720004313,-73.95644454774518
38872,11216,large,400,200,40.67662011487553,-73.95908904748836
38885,11216,large,400,200,40.68074909588871,-73.95250507677221
38891,11216,large,400,200,40.68274407924695,-73.95169899919945
38905,11217,large,400,200,40.68193043280471,-73.9746191358999
38906,11217,large,400,200,40.67234191423994,-73.97313416356846
38907,11217,large,400,200,40.6891243846357,-73.98545631984027
38910,11217,large,400,200,40.68420913094416,-73.97621286965345
38929,11217,large,400,200,40.68218691393451,-73.98734048542076
38930,11217,large,400,200,40.69096303887747,-73.9836765283201
38932,11217,large,400,200,40.67162128661671,-73.97075942793089
38952,11217,large,400,200,40.6811866537744,-73.98469072027868
38954,11217,large,400,200,40.68215785821461,-73.98919481141934
38955,11217,large,400,200,40.67555683892281,-73.97723540139246
38956,11217,large,400,200,40.68174171066774,-73.97340452434027
38957,11217,large,400,200,40.68355375980941,-73.98658022642353
39013,11218,large,400,200,40.637464350077686,-73.96625249818027
39014,11218,large,400,200,40.64625236683918,-73.9821791404768
39015,11218,large,400,200,40.6354258202932,-73.97761417427911
39016,11218,large,400,200,40.65194694338085,-73.97826305981873
39017,11218,large,400,200,40.65097064570168,-73.98204680099327
39020,11218,large,400,200,40.64713693956306,-73.97767425238925
39021,11218,large,400,200,40.63927048123217,-73.97350619706289
39022,11218,large,400,200,40.64493100920474,-73.97650881498801
39023,11218,large,400,200,40.648868276009054,-73.97008214819655
39025,11218,large,400,200,40.649078004991566,-73.96595149161527
39026,11218,large,400,200,40.63323965536031,-73.96790637234187
39064,11218,large,400,200,40.632967831555234,-73.97074665084793
39067,11218,large,400,200,40.6503238276206,-73.97560281353626
39073,11218,large,400,200,40.63853372060678,-73.96953087207419
39076,11218,large,400,200,40.63242498589369,-73.97822860844126
39103,11219,large,400,200,40.62491443405822,-73.99478040815474
39104,11219,large,400,200,40.63392383620512,-73.99773414653781
39107,11219,large,400,200,40.64241810665908,-73.9922052319363
39115,11219,large,400,200,40.64328009334669,-73.99609185182199
39116,11219,large,400,200,40.62910565768767,-74.00471832115147
39122,11219,large,400,200,40.63184489753635,-73.99806792767795
39123,11219,large,400,200,40.62538173356484,-73.99102310528913
39124,11219,large,400,200,40.62479425814642,-73.99600004837099
39125,11219,large,400,200,40.64345145112509,-74.00514455574414
39129,11219,large,400,200,40.62609190282637,-73.98976974877993
39130,11219,large,400,200,40.626545790451296,-74.00003238166657
39133,11219,large,400,200,40.62835973281097,-73.9874110206858
39135,11219,large,400,200,40.62469826598338,-74.00052960417504
39136,11219,large,400,200,40.63745141661521,-73.99422803375585
39141,11219,large,400,200,40.63756153414327,-74.00284085462462
39143,11219,large,400,200,40.63871122258234,-73.99925136671038
39144,11219,large,400,200,40.635866825190206,-73.98804847114697
39146,11219,large,400,200,40.63715348825747,-73.99116156195946
39147,11219,large,400,200,40.64262398434539,-74.00597659938393
39148,11219,large,400,200,40.62693824149744,-73.99146186576627
39149,11219,large,400,200,40.62554084120279,-73.99975286137506
39150,11219,large,400,200,40.636998661650885,-73.99691814754813
39155,11219,large,400,200,40.64170790075035,-73.9996069450238
39160,11219,large,400,200,40.6333372561956,-73.99282640224845
39161,11219,large,400,200,40.64197722467279,-74.00264098199764
39164,11219,large,400,200,40.62693091486945,-73.99651204866692
39168,11219,large,400,200,40.624897083803226,-73.99230583484808
39170,11219,large,400,200,40.638261097968886,-73.99495282486524
39172,11219,large,400,200,40.62627730786224,-73.99818317513507
39177,11219,large,400,200,40.64086828076027,-73.98637158228362
39180,11219,large,400,200,40.64211498806679,-74.00471791632887
39181,11219,large,400,200,40.62468614317463,-74.00207267979016
39183,11219,large,400,200,40.64296970592609,-73.99484086826126
39184,11219,large,400,200,40.64265144875352,-74.00350138371189
39186,11219,large,400,200,40.62812645996464,-73.99517883739391
39187,11219,large,400,200,40.641967401893375,-73.98781092288185
39189,11219,large,400,200,40.638640978203966,-73.99378177720298
39190,11219,large,400,200,40.63733731990367,-74.00149538514417
39193,11219,large,400,200,40.631703790763616,-74.00056657649048
39197,11219,large,400,200,40.62496199559271,-73.99346506421188
39208,11220,large,400,200,40.63533107114405,-74.01510825854065
39210,11220,large,400,200,40.64305037209121,-74.00640742124368
39211,11220,large,400,200,40.63775908113649,-74.010410942236
39214,11220,large,400,200,40.635566087209455,-74.00524524452774
39224,11220,large,400,200,40.65005377970592,-74.0049733535748
39225,11220,large,400,200,40.63740402518529,-74.00330428473794
39228,11220,large,400,200,40.63549434841028,-74.0171133844997
39229,11220,large,400,200,40.63686477369331,-74.01003632360418
39233,11220,large,400,200,40.63919210413938,-74.00757472876379
39235,11220,large,400,200,40.63766453809749,-74.01495950956448
39237,11220,large,400,200,40.63381924965815,-74.00403843835835
39249,11220,large,400,200,40.632284409049895,-74.00346808852134
39250,11220,large,400,200,40.63591487617312,-74.01348309220778
39252,11220,large,400,200,40.650566342256575,-74.0110850312072
39253,11220,large,400,200,40.6423532907752,-74.00867782867712
39254,11220,large,400,200,40.63156688006367,-74.01297197311958
39256,11220,large,400,200,40.6468333650224,-74.01861548900426
39257,11220,large,400,200,40.63847130477406,-74.02225150021076
39308,11221,large,400,200,40.69969205819163,-73.92637699040623
39310,11221,large,400,200,40.69398393484257,-73.92768330293303
39312,11221,large,400,200,40.68079902675216,-73.91797080224057
39313,11221,large,400,200,40.6932886708256,-73.93108039577413
39316,11221,large,400,200,40.68898169555308,-73.93321437260708
39318,11221,large,400,200,40.68140422482869,-73.92175625106825
39338,11221,large,400,200,40.70027313138271,-73.93694954222146
39340,11221,large,400,200,40.69229625237872,-73.92651663944149
39342,11221,large,400,200,40.6908873596362,-73.92389070780744
39343,11221,large,400,200,40.693002267607625,-73.92508852168828
39361,11221,large,400,200,40.68391260336436,-73.92711216033857
39362,11221,large,400,200,40.695563074600265,-73.93726601644408
39364,11221,large,400,200,40.68461085065231,-73.93038255299409
39366,11221,large,400,200,40.69460197232483,-73.9189929337069
39401,11222,large,400,200,40.72645387788162,-73.9464847690653
39407,11222,large,400,200,40.72207456733384,-73.94142679666606
39419,11222,large,400,200,40.7268899398759,-73.95519603049742
39433,11222,large,400,200,40.72760693032383,-73.94463156451113
39452,11222,large,400,200,40.7334667286096,-73.95066769282167
39464,11222,large,400,200,40.73084963176502,-73.95814044264239
39477,11222,large,400,200,40.71775908011136,-73.94623312863268
39490,11222,large,400,200,40.72057722360611,-73.9560936394913
39500,11223,large,400,200,40.59926940182715,-73.96722331336477
39504,11223,large,400,200,40.59924249274082,-73.97499555270082
39506,11223,large,400,200,40.60312652374269,-73.9732777940472
39507,11223,large,400,200,40.60317432468781,-73.9837139620902
39510,11223,large,400,200,40.60701659795029,-73.97841343345526
39514,11223,large,400,200,40.59860562669976,-73.97088775982185
39522,11223,large,400,200,40.60194690550205,-73.97352831629996
39526,11223,large,400,200,40.607829689519896,-73.97952322250887
39529,11223,large,400,200,40.60565890693261,-73.97365622507884
39530,11223,large,400,200,40.59597854841618,-73.98181252128425
39536,11223,large,400,200,40.60349543089673,-73.96813429838416
39539,11223,large,400,200,40.59744174590021,-73.98093232743045
39542,11223,large,400,200,40.60734034346264,-73.97222869367197
39550,11223,large,400,200,40.596241807748605,-73.96610623259113
39553,11223,large,400,200,40.60727082728621,-73.97077235876218
39560,11223,large,400,200,40.59434003684208,-73.97966142330421
39565,11223,large,400,200,40.59203667287768,-73.97408826221151
39569,11223,large,400,200,40.60714862927734,-73.97567063755618
39572,11223,large,400,200,40.60024638957235,-73.9668672377972
39577,11223,large,400,200,40.58940718503895,-73.96917519013152
39587,11223,large,400,200,40.60187555671079,-73.98068109027791
39600,11224,large,400,200,40.5861318751693,-73.98330849408902
39606,11224,large,400,200,40.58097517063657,-73.99698412338222
39613,11224,large,400,200,40.58577260345997,-73.99118066773478
39626,11224,large,400,200,40.56929883073447,-73.98469334403022
39642,11224,large,400,200,40.57691737901276,-73.9913453643121
39678,11224,large,400,200,40.57138147015065,-73.99246672121004
39689,11224,large,400,200,40.57241462540116,-73.99264102320326
39704,11225,large,400,200,40.65556855451768,-73.9469436965035
39714,11225,large,400,200,40.66422996223216,-73.96419009476283
39720,11225,large,400,200,40.66035215880856,-73.95556466082284
39725,11225,large,400,200,40.66074464056974,-73.96036710423435
39735,11225,large,400,200,40.670541902802405,-73.95650615847214
39746,11225,large,400,200,40.67165031644653,-73.9523086400475
39755,11225,large,400,200,40.65909870579146,-73.9452294349783
39766,11225,large,400,200,40.65787196375732,-73.94798265317849
39782,11225,large,400,200,40.663533311486304,-73.95023808415431
